stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
0,0,0,1.5708,0,0.349066,0.0134171,1.57088,-0.0196598,0.338143,-1.61005,-0.00340174,0.491495,0.273076
