stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
25,60,-1.5708,-1.5708,-0.349066,-0.349066,-1.56529,-1.5708,-0.357301,-0.300078,-0.660475,-2.77064e-05,0.205887,-1.22469
