stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
30,40,-0.654498,-0.814493,-0.174533,-0.174533,-0.655511,-0.800187,-0.16225,-0.175201,0.101243,-0.400562,-0.184246,0.0100281
