stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
28,25,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788849,0.179913,-0.150939,0.337476,0.718014,-0.0807054,-0.35391
