stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
31,40,-0.654498,0.814493,0.174533,-0.174533,-0.657873,0.788799,0.176812,-0.15096,0.337476,0.719437,-0.0341875,-0.353597
