stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm],passive_elbow_fe_trq [Nm],passive_forearm_ps_trq [Nm],passive_wrist_fe_trq [Nm],passive_wrist_ru_trq [Nm]
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167537,0.132214,1.50262,-0.0844413,-0.209875,1.26955,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167587,0.132171,1.50262,-0.0844413,-0.208366,1.27085,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167638,0.132128,1.50262,-0.0844413,-0.206857,1.27215,2.92002,-0.342198,-0.196952,1.27021
25,60,-0.0872665,-0.698132,-0.174533,0.174533,-0.0947796,-0.696624,-0.167638,0.132128,1.50262,-0.0844413,-0.206857,1.27215,2.92002,-0.342198,-0.196952,1.27021
